rank	gene_id	symbol	u_stat_igha1_vs_ighg1	pvalue	mean_log1p_igha1	mean_log1p_ighg1	diff_mean_log1p_igha1_minus_ighg1	mean_norm_igha1	mean_norm_ighg1	log2fc_norm_igha1_vs_ighg1	pct_detected_igha1	pct_detected_ighg1	qvalue_bh
4532	ENSG00000109184	DCUN1D4	2003.5	0.3876536082329215	0.06152166982858258	0.12022923306807973	-0.05870756323949715	0.08952281387180763	0.23285316580463783	-1.3790931980579202	0.08823529411764706	0.144	0.9431529094673454
4533	ENSG00000185379	RAD51D	2003.5	0.3876536082329215	0.060277476284282726	0.11672145265425174	-0.056443976369969014	0.0885675986816995	0.20458293723749318	-1.2078349072864518	0.08823529411764706	0.144	0.9431529094673454
4534	ENSG00000181450	ZNF678	2003.5	0.3876536082329215	0.054883664661493754	0.10677212944589416	-0.05188846478440041	0.07688486757340644	0.19167131422199	-1.317862845312296	0.08823529411764706	0.144	0.9431529094673454
4535	ENSG00000067560	RHOA	2331.0	0.38778913875697363	1.8466454146132771	1.704197768366799	0.1424476462464781	6.3549794629346295	5.824491618755493	0.12575533095242178	0.9411764705882353	0.896	0.9431529094673454
4536	ENSG00000134809	TIMM10	1938.5	0.38782365357260884	0.3225964058323483	0.4244079748758207	-0.10181156904347244	0.531303874717473	0.7872159757953417	-0.5672222640051094	0.38235294117647056	0.448	0.9431529094673454
4537	ENSG00000278238	AL359513.1	2038.0	0.38783809424775595	0.021120168137249786	0.04534358849296561	-0.024223420355715824	0.030897182505987577	0.06345565051376545	-1.0382733273004727	0.029411764705882353	0.072	0.9431529094673454
4538	ENSG00000155792	DEPTOR	2038.0	0.38783809424775595	0.0363127690131207	0.0533300575173277	-0.017017288504207	0.07168002375844364	0.08339216018709437	-0.21834064187294988	0.029411764705882353	0.072	0.9431529094673454
4539	ENSG00000101412	E2F1	2038.0	0.38783809424775595	0.03655754251654339	0.06572462377771843	-0.029167081261175037	0.0725248504343027	0.1139017919598815	-0.6512431168824577	0.029411764705882353	0.072	0.9431529094673454
4540	ENSG00000131374	TBC1D5	1924.0	0.38787365960385844	0.6211610137329875	0.7146902004272531	-0.09352918669426558	1.3776491349230335	1.589583689546838	-0.20644047078267602	0.5882352941176471	0.648	0.9431529094673454
4541	ENSG00000122224	LY9	2328.0	0.3879207849268602	0.8375651999415128	0.7290377404150865	0.10852745952642628	1.8823652470335763	1.475608256978059	0.35123682313165816	0.7058823529411765	0.688	0.9431529094673454
4542	ENSG00000184207	PGP	1931.0	0.3879390209445759	0.4056561710807208	0.5037395304417526	-0.0980833593610318	0.672365136075392	0.9092960361070004	-0.4355051442295573	0.47058823529411764	0.528	0.9431529094673454
4543	ENSG00000038382	TRIO	2318.0	0.38795438652395653	0.6119648614340804	0.5233143863951611	0.08865047503891921	1.1813461546942667	1.0859238949716847	0.12150876298553596	0.5882352941176471	0.48	0.9431529094673454
4544	ENSG00000065135	GNAI3	1931.5	0.38796391850400025	0.39828408461289116	0.4841610916996483	-0.08587700708675716	0.6842658863512243	0.8434079680253265	-0.3016736265197594	0.4411764705882353	0.528	0.9431529094673454
4545	ENSG00000171863	RPS7	1919.0	0.3879875659048805	3.384289236495494	3.4439301762679992	-0.059640939772505064	32.67436456975554	35.3411986394671	-0.11319179178335985	1.0	0.992	0.9431529094673454
4546	ENSG00000257815	AC025159.1	1966.5	0.3880380854932035	0.1436573715513751	0.22059631207721303	-0.07693894052583794	0.21532609914452994	0.37304435589753815	-0.7928239822538872	0.20588235294117646	0.272	0.9431529094673454
4547	ENSG00000106460	TMEM106B	2310.0	0.38805616297141576	0.38763587078101586	0.32231422466688503	0.06532164611413083	0.6294083146970086	0.5245091796308263	0.26302821462629966	0.47058823529411764	0.408	0.9431529094673454
4548	ENSG00000165997	ARL5B	2282.0	0.388321300429349	0.25829090166268864	0.20221827021827907	0.056072631444409576	0.447585321708313	0.349853535711719	0.3554116518913079	0.3235294117647059	0.232	0.9431529094673454
4549	ENSG00000104866	PPP1R37	1982.5	0.38839082348101917	0.09774646683729211	0.1615096433758822	-0.06376317653859008	0.14241154705253714	0.2748588011301868	-0.9486245430772534	0.14705882352941177	0.208	0.9431529094673454
4550	ENSG00000062282	DGAT2	2223.0	0.3886983108060337	0.07687431966307516	0.04911781860245966	0.0277565010606155	0.1108752218095199	0.07550271861913913	0.5543364871246222	0.11764705882352941	0.072	0.9431529094673454
4551	ENSG00000234171	RNASEH1-AS1	2223.0	0.3886983108060337	0.07270305728329839	0.046708601165520745	0.02599445611777764	0.10216731497252513	0.0676851228047011	0.5940230514215659	0.11764705882352941	0.072	0.9431529094673454
4552	ENSG00000124787	RPP40	2255.5	0.38872231993433803	0.13747271068484898	0.0962816816341773	0.04119102905067168	0.19810969099810302	0.14076016568884736	0.4930603343849234	0.20588235294117646	0.144	0.9431529094673454
4553	ENSG00000085231	AK6	1941.0	0.38874836729768436	0.2788519245764162	0.3445063952477645	-0.06565447067134828	0.466309394300546	0.5629551553182865	-0.27173250749761	0.3235294117647059	0.44	0.9431529094673454
4554	ENSG00000103429	BFAR	2309.0	0.38874836729768436	0.42746726779348654	0.34888680071327155	0.07858046708021499	0.7704154982643143	0.6125752365417018	0.33074967841901387	0.4411764705882353	0.408	0.9431529094673454
4555	ENSG00000158796	DEDD	2295.5	0.3887781845823124	0.3055705655559269	0.23733275784937385	0.06823780770655302	0.4927728564717524	0.3712567320304896	0.40850560227320665	0.38235294117647056	0.304	0.9431529094673454
4556	ENSG00000127054	INTS11	1923.5	0.3890154455888917	0.5901493387600663	0.6941807299053507	-0.10403139114528448	1.08991739607883	1.3725157601816198	-0.3326039165782672	0.6176470588235294	0.672	0.9431529094673454
4557	ENSG00000069424	KCNAB2	2297.5	0.38906112165095197	0.30675146216514315	0.23685537398570183	0.06989608817944132	0.4959679418419691	0.3654116352765055	0.44072429794053647	0.38235294117647056	0.32	0.9431529094673454
4558	ENSG00000052723	SIKE1	1942.0	0.3893978045338473	0.27914861946973246	0.34359385801130465	-0.06444523854157219	0.45447424351484667	0.5570348018091899	-0.2935689302450541	0.35294117647058826	0.424	0.9431529094673454
4559	ENSG00000164144	ARFIP1	2287.0	0.3895324326250632	0.3036037341979261	0.23381402857695519	0.0697897056209709	0.5409227905103708	0.4296894803143621	0.33212822525516844	0.3235294117647059	0.264	0.9431529094673454
4560	ENSG00000236618	PITPNA-AS1	1963.0	0.3895324326250632	0.17223356605919962	0.23664013533554484	-0.06440656927634522	0.2753328862273419	0.3936071655571201	-0.5155795452100467	0.20588235294117646	0.296	0.9431529094673454
4561	ENSG00000139370	SLC15A4	2287.0	0.3895324326250632	0.23472930921168034	0.18977230762287575	0.044957001588804585	0.3400684719368509	0.2925513607334922	0.21713532943474279	0.35294117647058826	0.256	0.9431529094673454
4562	ENSG00000112293	GPLD1	1976.0	0.3895713023025955	0.11713239031844803	0.21705588506824702	-0.09992349474979899	0.1723371242677107	0.4588977080098489	-1.412939080498927	0.17647058823529413	0.232	0.9431529094673454
4563	ENSG00000124243	BCAS4	2207.5	0.3897127024364351	0.05474692187927463	0.03164588861711009	0.02310103326216454	0.07699098412227909	0.046436407757243885	0.7294331273574923	0.08823529411764706	0.048	0.9431529094673454
4564	ENSG00000114841	DNAH1	2207.5	0.3897127024364351	0.06886704801450488	0.03967521492791116	0.029191833086593726	0.10476712259155466	0.0638598712007	0.7142044926744663	0.08823529411764706	0.048	0.9431529094673454
4565	ENSG00000253132	IGHV3-62	2207.5	0.3897127024364351	0.0541632419725748	0.03319069305784654	0.02097254891472826	0.07549107263972703	0.048572729378276745	0.6361594789583324	0.08823529411764706	0.048	0.9431529094673454
4566	ENSG00000269313	MAGIX	2207.5	0.3897127024364351	0.05516859786538022	0.03285315979653078	0.02231543806884944	0.07901647881088487	0.04848072891947837	0.704742155592224	0.08823529411764706	0.048	0.9431529094673454
4567	ENSG00000171169	NAIF1	2207.5	0.3897127024364351	0.05931230220893614	0.03677387521680541	0.022538426992130732	0.08543470272782161	0.05763892418576512	0.5677787808800563	0.08823529411764706	0.048	0.9431529094673454
4568	ENSG00000162928	PEX13	2253.0	0.3898185769911833	0.1380436872139296	0.10603798776932467	0.03200569944460492	0.20490778125038944	0.1690309059181369	0.27768771376601536	0.20588235294117646	0.136	0.9431529094673454
4569	ENSG00000241468	ATP5MF	1920.0	0.3901027095028373	1.4907834995441638	1.5620010923894154	-0.07121759284525164	4.004139773534727	4.770281033014685	-0.25258192702862253	0.9117647058823529	0.904	0.9431529094673454
4570	ENSG00000197563	PIGN	1979.5	0.39012126669810654	0.12922868605252721	0.17511571581675556	-0.04588702976422834	0.22229033352332306	0.3014709991881586	-0.4395740102173825	0.14705882352941177	0.224	0.9431529094673454
4571	ENSG00000266173	STRADA	2270.5	0.39012126669810654	0.17791073450320352	0.13924933217271285	0.038661402330490674	0.2577436218197556	0.21466408531118658	0.26385588648188607	0.2647058823529412	0.192	0.9431529094673454
4572	ENSG00000162086	ZNF75A	1979.5	0.39012126669810654	0.1226152628487605	0.179151467853954	-0.056536205005193504	0.197461507386015	0.2938424421456962	-0.5734713435626058	0.14705882352941177	0.224	0.9431529094673454
4573	ENSG00000272563	AC016745.2	2285.5	0.39012904416993277	0.26589985079495004	0.20446507988729343	0.061434770907656616	0.4532123100190824	0.3502069946989641	0.37197914774381224	0.3235294117647059	0.256	0.9431529094673454
4574	ENSG00000145425	RPS3A	1920.0	0.3903005332869103	3.1811240813333574	3.2671672239674976	-0.08604314263414015	28.23369798628993	30.188333730804505	-0.09657302622389204	1.0	0.984	0.9431529094673454
4575	ENSG00000158828	PINK1	2298.0	0.39046667580334815	0.32109849818480685	0.25957418452336084	0.061524313661446006	0.510532186987848	0.4187019213066521	0.28607838121354	0.4117647058823529	0.32	0.9431529094673454
4576	ENSG00000166823	MESP1	1995.0	0.3905493078420743	0.07552040086261458	0.13886932293681248	-0.0633489220741979	0.10690068102454477	0.24247015247149972	-1.1815361142184426	0.11764705882352941	0.168	0.9431529094673454
4577	ENSG00000171202	TMEM126A	1942.5	0.39069820481954176	0.2839129806426886	0.3575317084719314	-0.07361872782924278	0.47619710365409534	0.5881891611129282	-0.30472135273850737	0.3235294117647059	0.432	0.9431529094673454
4578	ENSG00000204469	PRRC2A	2311.0	0.3908251464901976	0.465386571774368	0.3785485449980611	0.08683802677630686	0.8580165356159969	0.6506750891950394	0.39906812908968253	0.47058823529411764	0.432	0.9431529094673454
4579	ENSG00000060069	CTDP1	1961.0	0.3909810752246826	0.16012590501615911	0.23406995606979075	-0.07394405105363164	0.23416676153769908	0.3770024576095481	-0.6870376167431153	0.23529411764705882	0.304	0.9431529094673454
4580	ENSG00000113460	BRIX1	1967.5	0.39104841946599045	0.13813732972123036	0.23024052262536285	-0.09210319290413249	0.19822245115174048	0.42813865119614375	-1.110957705210537	0.20588235294117646	0.272	0.9431529094673454
4581	ENSG00000086589	RBM22	2305.0	0.3910738544317556	0.3381004326108049	0.2894439307239731	0.04865650188683179	0.5221572362342239	0.4617115624675962	0.17749244621813	0.4411764705882353	0.376	0.9431529094673454
4582	ENSG00000167315	ACAA2	2273.5	0.39116965487931854	0.19530666124673873	0.1476715719333563	0.04763508931338242	0.29304689646657456	0.228079934607104	0.3615920263007476	0.2647058823529412	0.208	0.9431529094673454
4583	ENSG00000173137	ADCK5	1989.0	0.3912226085126035	0.09481120849902258	0.13127216494673744	-0.036460956447714854	0.14756846238238988	0.19344087609306032	-0.3905082528184814	0.11764705882352941	0.192	0.9431529094673454
4584	ENSG00000235453	SMIM27	1991.0	0.39122743149676	0.09607623029224224	0.13692433397334566	-0.04084810368110342	0.1591370853201826	0.21447078839698083	-0.4305110784894016	0.11764705882352941	0.184	0.9431529094673454
4585	ENSG00000184465	WDR27	1991.0	0.39122743149676	0.10255021901749486	0.1602799344731567	-0.05772971545566183	0.1723820985481429	0.318582287370443	-0.8860560919620972	0.11764705882352941	0.184	0.9431529094673454
4586	ENSG00000166582	CENPV	2021.0	0.3912379538433095	0.03321011571631912	0.07442587920108241	-0.041215763484763294	0.04499720368700064	0.11254947313107022	-1.3226520297075288	0.058823529411764705	0.104	0.9431529094673454
4587	ENSG00000185864	NPIPB4	2021.0	0.3912379538433095	0.03425386005815813	0.08934772955986142	-0.055093869501703294	0.04658655141950101	0.16237430801968794	-1.8013379116914232	0.058823529411764705	0.104	0.9431529094673454
4588	ENSG00000148219	ASTN2	2002.0	0.39128274749796654	0.08055549119067208	0.13731652686691542	-0.05676103567624334	0.13252787679325853	0.2735101872984517	-1.0452987061072043	0.08823529411764706	0.152	0.9431529094673454
4589	ENSG00000108384	RAD51C	2281.0	0.39136008404542366	0.28940676888832045	0.18835021171106442	0.10105655717725603	0.5582203698581109	0.30017543697169313	0.8950288404821538	0.29411764705882354	0.24	0.9431529094673454
4590	ENSG00000198538	ZNF28	2018.0	0.391450795185477	0.043742196183225855	0.07207339763218042	-0.02833120144895456	0.06580580113543114	0.10249912850458127	-0.6393249594586464	0.058823529411764705	0.112	0.9431529094673454
4591	ENSG00000149179	C11orf49	1975.0	0.39146686622950755	0.11609860226884718	0.1916384878306071	-0.07553988556175993	0.16696378198407094	0.32778093770844663	-0.973196766644784	0.17647058823529413	0.24	0.9431529094673454
4592	ENSG00000122952	ZWINT	2007.0	0.3915584283215525	0.06716210170383104	0.16209101996334108	-0.09492891825951004	0.1126863841545583	0.35074202414971284	-1.6380970828957815	0.08823529411764706	0.136	0.9431680696133913
4593	ENSG00000177239	MAN1B1	1941.5	0.39192564268465613	0.2781746640986033	0.3827669160342089	-0.10459225193560562	0.4204188793398894	0.6826095326331775	-0.6992331040251905	0.38235294117647056	0.432	0.9436936071956744
4594	ENSG00000164916	FOXK1	2303.0	0.3919472408875263	0.36427241412457373	0.2964161127463442	0.06785630137822951	0.6191537099584584	0.49827451629989483	0.3133568232877608	0.4117647058823529	0.368	0.9436936071956744
4595	ENSG00000065802	ASB1	1959.0	0.39204058438478195	0.17351705886122284	0.23150840433885247	-0.05799134547762963	0.2620775053019239	0.36604710506562094	-0.4820357840217818	0.2647058823529412	0.312	0.9437129279390801
4596	ENSG00000104805	NUCB1	2329.0	0.39261550621192665	1.813358386729417	1.752675843250039	0.06068254347937807	5.961234901484425	5.542277183503791	0.10513235806750201	0.9411764705882353	0.976	0.9441367990344067
4597	ENSG00000116668	SWT1	1982.0	0.39266054958726837	0.11606191731487377	0.1696540591987527	-0.05359214188387894	0.18442444228797758	0.27903927260649913	-0.5974383089397977	0.14705882352941177	0.216	0.9441367990344067
4598	ENSG00000093167	LRRFIP2	1932.0	0.39268824754439124	0.4108354492483035	0.518775514333264	-0.10794006508496046	0.6945567358477265	1.08177472597093	-0.6392356431538796	0.5	0.536	0.9441367990344067
4599	ENSG00000177663	IL17RA	1955.0	0.39313058108733934	0.21374976000768373	0.276906632936071	-0.06315687292838726	0.35115724124999514	0.4536996394809709	-0.3696203269232039	0.2647058823529412	0.344	0.9441367990344067
4600	ENSG00000175581	MRPL48	1945.0	0.39319282042554726	0.24569038808384705	0.33002306253691643	-0.08433267445306938	0.36584068240183953	0.5438058864874334	-0.5718762514539415	0.35294117647058826	0.408	0.9441367990344067
4601	ENSG00000031081	ARHGAP31	2039.0	0.3933480250167972	0.02565649641166471	0.04974195772065775	-0.024085461308993042	0.0409546181146369	0.072244646224124	-0.8188645218121288	0.029411764705882353	0.072	0.9441367990344067
4602	ENSG00000128581	IFT22	2039.0	0.3933480250167972	0.021913645830181617	0.04431496587793239	-0.022401320047750774	0.03254635775137953	0.06181175065339166	-0.9253850040792481	0.029411764705882353	0.072	0.9441367990344067
4603	ENSG00000197776	KLHDC1	2039.0	0.3933480250167972	0.036949640944034495	0.05164901928651011	-0.014699378342475616	0.0738929014953733	0.07798837683051592	-0.07782334487832072	0.029411764705882353	0.072	0.9441367990344067
4604	ENSG00000144283	PKP4	2039.0	0.3933480250167972	0.05281972227628841	0.042425489094833006	0.010394233181455402	0.14778580299074662	0.05915840348970564	1.3208526453436507	0.029411764705882353	0.072	0.9441367990344067
4605	ENSG00000185798	WDR53	2039.0	0.3933480250167972	0.025400982717732883	0.04080187594937876	-0.015400893231645875	0.040345960260067	0.05581887057036051	-0.46832869624437895	0.029411764705882353	0.072	0.9441367990344067
4606	ENSG00000056277	ZNF280C	2039.0	0.3933480250167972	0.036949640944034495	0.04546791876607095	-0.008518277822036457	0.0738929014953733	0.0649968711545779	0.18506550540682534	0.029411764705882353	0.072	0.9441367990344067
4607	ENSG00000164211	STARD4	2269.5	0.39339839138172983	0.18465282127210822	0.14320859651447743	0.04144422475763079	0.27775807487762466	0.24598339062527305	0.17526794833262827	0.2647058823529412	0.192	0.9441367990344067
4608	ENSG00000187097	ENTPD5	2222.0	0.39358191430832756	0.0920595526127887	0.04917226221320657	0.042887290399582126	0.1508316290862771	0.07153158837909511	1.076286597503085	0.11764705882352941	0.072	0.9441367990344067
4609	ENSG00000111252	SH2B3	2222.0	0.39358191430832756	0.09074335700682482	0.05393207066733952	0.03681128633948529	0.1470452456836732	0.08887225617776248	0.7264551137687749	0.11764705882352941	0.072	0.9441367990344067
4610	ENSG00000196233	LCOR	2283.0	0.3936326327902965	0.2708114812049316	0.2253017390165217	0.04550974218840989	0.4541624351410806	0.4623131897405438	-0.025662140794110222	0.3235294117647059	0.248	0.9441367990344067
4611	ENSG00000159079	CFAP298	2301.5	0.39364759127994875	0.3278810589988366	0.26890532837295017	0.05897573062588646	0.5088330479219679	0.4222642585859315	0.2690462346085762	0.4411764705882353	0.352	0.9441367990344067
4612	ENSG00000147684	NDUFB9	2328.0	0.3937936542088535	1.241655202955075	1.151488706651764	0.09016649630331086	3.0078485793790817	2.8281418944929566	0.08887743554809266	0.8823529411764706	0.816	0.9441367990344067
4613	ENSG00000157778	PSMG3	2299.5	0.39421034353442175	0.35082891282242934	0.2924268577063334	0.05840205511609592	0.5711186669386673	0.5084491055226591	0.1676871681887455	0.4411764705882353	0.336	0.9441367990344067
4614	ENSG00000237172	B3GNT9	2272.5	0.3943782827942909	0.21858593856720596	0.15591592869143148	0.06267000987577448	0.3541283176968581	0.24976596342628524	0.5036953223309912	0.2647058823529412	0.208	0.9441367990344067
4615	ENSG00000141337	ARSG	2289.0	0.39444256054744387	0.2910495314362362	0.24201851370916788	0.049031017727068305	0.47490556255687305	0.4323514022484358	0.13543628583529901	0.35294117647058826	0.28	0.9441367990344067
4616	ENSG00000133789	SWAP70	1954.5	0.39459944232708233	0.2470905692353319	0.3284414012588567	-0.08135083202352478	0.4327494315084544	0.5928376725539771	-0.4541052030149729	0.2647058823529412	0.352	0.9441367990344067
4617	ENSG00000103227	LMF1	1994.0	0.3946231275846631	0.09094171872821077	0.1477615974167427	-0.056819878688531916	0.1466240215611426	0.2498913098683446	-0.7691792465622584	0.11764705882352941	0.176	0.9441367990344067
4618	ENSG00000165650	PDZD8	1976.0	0.3946426834532246	0.1496058196913328	0.22317784216077421	-0.07357202246944142	0.26748105027842944	0.4001083139973171	-0.5809539182355573	0.17647058823529413	0.24	0.9441367990344067
4619	ENSG00000172354	GNB2	2328.0	0.3946645351688257	1.2658367238225279	1.1399514436792422	0.1258852801432857	2.882633908696976	2.5966898190270635	0.15071393689982868	0.9705882352941176	0.872	0.9441367990344067
4620	ENSG00000091164	TXNL1	1923.0	0.39476017512080386	0.8597602065813692	0.9647559833208853	-0.1049957767395161	1.7250826520846627	2.167450372564816	-0.3293334748276705	0.7647058823529411	0.784	0.9441367990344067
4621	ENSG00000160124	CCDC58	2277.0	0.3947688570638609	0.19114444904721362	0.1444275173716633	0.04671693167555033	0.2749307062055443	0.20665502658992976	0.41184358885417305	0.29411764705882354	0.224	0.9441367990344067
4622	ENSG00000174444	RPL4	1922.0	0.39495260864525783	2.671442692765679	2.767858037223491	-0.09641534445781197	16.43869793941084	17.001947891056876	-0.048604011581119856	1.0	1.0	0.9441367990344067
4623	ENSG00000055917	PUM2	2325.0	0.3949898428395471	0.7479658042149194	0.6702593513528363	0.07770645286208311	1.5367457402301483	1.3646510731056183	0.1713463695082572	0.7352941176470589	0.68	0.9441367990344067
4624	ENSG00000206527	HACD2	1984.5	0.3951078234694908	0.10622458517106527	0.14610488182769008	-0.039880296656624806	0.16944542393091552	0.2167328039047706	-0.3550968535758083	0.14705882352941177	0.208	0.9441367990344067
4625	ENSG00000130312	MRPL34	1923.5	0.39522062492200727	0.7830164726623081	0.8749856723553401	-0.09196919969303197	1.5543431828151308	1.8105699063480434	-0.22013880942680886	0.7352941176470589	0.768	0.9441367990344067
4626	ENSG00000118939	UCHL3	1933.5	0.39526133230544835	0.41498481232833084	0.4603862529559718	-0.045401440627640954	0.7814195045307393	0.7578338955401064	0.04421559760844424	0.4411764705882353	0.544	0.9441367990344067
4627	ENSG00000166848	TERF2IP	2327.0	0.39535986828956704	1.0865098353632043	0.9546048073089299	0.1319050280542744	2.480041744933029	2.0892912067349574	0.24735081448625085	0.8823529411764706	0.776	0.9441367990344067
4628	ENSG00000198440	ZNF583	2206.5	0.39552025898908494	0.05152579676559967	0.03491494596010316	0.016610850805496513	0.07110245157363859	0.0538344338202879	0.4013700464782317	0.08823529411764706	0.048	0.9441367990344067
4629	ENSG00000213024	NUP62	1958.0	0.39557838738579354	0.198359043792895	0.26643230666814544	-0.06807326287525042	0.31839008005375374	0.4390355888169496	-0.46354250292420074	0.23529411764705882	0.336	0.9441367990344067
4630	ENSG00000119402	FBXW2	1952.0	0.3957713926909472	0.23005350574428515	0.29842413712734467	-0.06837063138305952	0.37955445036833696	0.5021333143484482	-0.4037635761890408	0.29411764705882354	0.368	0.9441367990344067
4631	ENSG00000004700	RECQL	1952.0	0.3957713926909472	0.2641455420055405	0.3158214763476334	-0.05167593434209289	0.4848493053201544	0.5252236063651385	-0.11539534302190464	0.2647058823529412	0.376	0.9441367990344067
4632	ENSG00000205129	C4orf47	2022.0	0.39583083778265404	0.03673068553721752	0.11284616644463336	-0.07611548090741584	0.051424252934984205	0.33230702215809627	-2.6919959207163795	0.058823529411764705	0.104	0.9441367990344067
4633	ENSG00000100836	PABPN1	2327.5	0.3959602862703575	1.3683764659699402	1.250461210221534	0.11791525574840622	3.5309204284610933	3.1243804172162664	0.17647418602776727	0.9705882352941176	0.896	0.9441367990344067
4634	ENSG00000166167	BTRC	1978.0	0.3959885508712002	0.11536848692258733	0.20071948769961673	-0.0853510007770294	0.1657681040344756	0.4100738301551439	-1.3067172323562701	0.17647058823529413	0.232	0.9441367990344067
4635	ENSG00000180376	CCDC66	1955.0	0.39599143820433946	0.22897489031361165	0.33135576328040145	-0.1023808729667898	0.3677274660253172	0.6228108224993997	-0.760157075278045	0.29411764705882354	0.344	0.9441367990344067
4636	ENSG00000089022	MAPKAPK5	1955.0	0.39599143820433946	0.1964447363466656	0.28096375550761077	-0.08451901916094517	0.28271568499513605	0.46935011245452857	-0.7313125771874927	0.29411764705882354	0.344	0.9441367990344067
4637	ENSG00000119314	PTBP3	2295.0	0.39599143820433946	0.3105342624358443	0.26879421829830763	0.04174004413753668	0.47971878917125077	0.46975669279104415	0.030275230313157812	0.4117647058823529	0.312	0.9441367990344067
4638	ENSG00000136451	VEZF1	2253.5	0.3960614970645602	0.1538021607653713	0.11329393849342771	0.040508222271943575	0.24548992331600167	0.21736061625158137	0.17557324539803612	0.20588235294117646	0.144	0.9441367990344067
4639	ENSG00000083799	CYLD	2323.5	0.39613315680656014	0.7106765807648734	0.6242438705972823	0.08643271016759113	1.3148961937101038	1.1675635500320618	0.1714478309242421	0.7352941176470589	0.64	0.9441367990344067
4640	ENSG00000118971	CCND2	1949.5	0.39634084604100006	0.2787139210076419	0.40478476476639164	-0.12607084375874972	0.49117650004452784	1.0116685509875787	-1.0424232585404176	0.3235294117647059	0.384	0.9441367990344067
4641	ENSG00000117533	VAMP4	1968.0	0.3966429929247476	0.15337525527653914	0.20563834356692584	-0.0522630882903867	0.24170516765183625	0.32576081449294236	-0.4305647539053646	0.20588235294117646	0.28	0.9441367990344067
4642	ENSG00000156398	SFXN2	2265.0	0.3967979829919368	0.16710043735114907	0.12182135406169925	0.04527908328944982	0.24478508652778258	0.17701158113186619	0.4676719096698292	0.23529411764705882	0.184	0.9441367990344067
4643	ENSG00000235750	KIAA0040	2318.0	0.3968533694922013	0.6424663403819549	0.5663814565635532	0.07608488381840173	1.2159471494499787	1.2139147279901104	0.0024134417431397014	0.6470588235294118	0.528	0.9441367990344067
4644	ENSG00000154930	ACSS1	1923.0	0.39694932823994544	1.1798605605978403	1.306609806315209	-0.12674924571736867	2.8575409050582055	3.3716690991167106	-0.2386888043567099	0.8235294117647058	0.904	0.9441367990344067
4645	ENSG00000125691	RPL23	1923.0	0.39694932823994544	1.2985079280785623	1.3753271582323956	-0.0768192301538333	3.3084469109732484	3.9833471707271566	-0.2678270944365469	0.9411764705882353	0.872	0.9441367990344067
4646	ENSG00000185808	PIGP	1943.5	0.39712121116910615	0.25960766746316866	0.3364506841963504	-0.07684301673318172	0.3771200480761392	0.537607548406063	-0.5115295459993097	0.38235294117647056	0.432	0.9441367990344067
4647	ENSG00000150347	ARID5B	2320.0	0.39728222634676813	0.7544314514458982	0.6517966111772586	0.10263484026863956	1.779273603926242	1.4442721201291722	0.30094578394374105	0.6176470588235294	0.584	0.9441367990344067
4648	ENSG00000169223	LMAN2	2327.0	0.3972895778838096	2.5736209600108033	2.5048786769490516	0.06874228306175167	13.4628768936169	12.585268621879154	0.09725072368662888	0.9705882352941176	0.984	0.9441367990344067
4649	ENSG00000141002	TCF25	1923.0	0.3972895778838096	1.569422375100843	1.6629380259496243	-0.09351565084878133	4.280319694146677	4.947133517345623	-0.20887428207251993	0.9705882352941176	0.984	0.9441367990344067
4650	ENSG00000211945	IGHV1-18	1999.0	0.39729781472887693	0.06344320422110948	0.15929293988342838	-0.0958497356623189	0.0845583509742845	0.44376442402863897	-2.3917748523207005	0.11764705882352941	0.16	0.9441367990344067
4651	ENSG00000107104	KANK1	2294.5	0.397386395586533	0.3256905726446242	0.2814489896339311	0.044241583010693086	0.556712825197021	0.5420597118536691	0.038481535634914375	0.38235294117647056	0.32	0.9441367990344067
4652	ENSG00000174738	NR1D2	1971.0	0.3974808013018799	0.14390295296693742	0.2065394153775195	-0.06263646241058207	0.21895972043939893	0.3334189572262991	-0.6066706339821457	0.20588235294117646	0.264	0.9441367990344067
4653	ENSG00000182173	TSEN54	2279.0	0.3974808013018799	0.21674491436996246	0.1779843410678485	0.038760573302113965	0.3152608835188053	0.28244063758811927	0.15859849732252798	0.3235294117647059	0.232	0.9441367990344067
4654	ENSG00000224470	ATXN1L	2244.0	0.3975351119032018	0.13099467941706547	0.08999540869724822	0.04099927071981725	0.20689454149750056	0.14382740679577297	0.5245569676304656	0.17647058823529413	0.12	0.9441367990344067
4655	ENSG00000012211	PRICKLE3	2244.0	0.3975351119032018	0.114345802825024	0.08108148405629872	0.03326431876872528	0.1643080950735546	0.11879633533254008	0.4679132247623004	0.17647058823529413	0.12	0.9441367990344067
4656	ENSG00000144749	LRIG1	2233.5	0.39763153166239407	0.11249255140987992	0.07497491141102529	0.03751763999885463	0.17360373830474765	0.11953325466845072	0.5383859726560304	0.14705882352941177	0.096	0.9441367990344067
4657	ENSG00000112812	PRSS16	2233.5	0.39763153166239407	0.10694374134048033	0.07844556152472368	0.028498179815756655	0.15883581289849924	0.12927097953885455	0.29713779702539506	0.14705882352941177	0.096	0.9441367990344067
4658	ENSG00000175198	PCCA	1943.0	0.39764100351700793	0.37496178789935086	0.431038931675364	-0.05607714377601314	0.8078259175380456	0.8784325165744351	-0.12088702596162794	0.35294117647058826	0.448	0.9441367990344067
